Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,PRCP,TMAX,TMIN,AWND
26.0,19.0,,,,
55.0,41.0,,,,
157.0,112.0,,,,
245.0,196.0,,,,
122.0,125.0,,,,
43.0,47.0,,,,
25.0,27.0,,,,
28.0,31.0,,,,
33.0,36.0,,,,
23.0,48.0,,,,
40.0,72.0,,,,
56.0,172.0,,,,
110.0,391.0,,,,
89.0,245.0,,,,
40.0,118.0,,,,
16.0,41.0,,,,
12.0,18.0,,,,
9.0,18.0,,,,
3.0,8.0,,,,
1.0,2.0,,,,
2.0,4.0,,,,
2.0,2.0,,,,
2.0,1.0,,,,
3.0,6.0,,,,
21.0,13.0,,,,
65.0,51.0,,,,
161.0,124.0,,,,
215.0,199.0,,,,
122.0,126.0,,,,
47.0,46.0,,,,
40.0,24.0,,,,
34.0,29.0,,,,
36.0,25.0,,,,
41.0,50.0,,,,
58.0,67.0,,,,
70.0,169.0,,,,
109.0,376.0,,,,
92.0,231.0,,,,
38.0,81.0,,,,
22.0,46.0,,,,
14.0,34.0,,,,
15.0,18.0,,,,
4.0,11.0,,,,
1.0,5.0,,,,
0.0,1.0,,,,
1.0,2.0,,,,
1.0,1.0,,,,
3.0,4.0,,,,
22.0,13.0,,,,
58.0,40.0,,,,
170.0,149.0,,,,
206.0,190.0,,,,
110.0,120.0,,,,
54.0,59.0,,,,
28.0,33.0,,,,
34.0,36.0,,,,
50.0,45.0,,,,
41.0,46.0,,,,
51.0,69.0,,,,
77.0,181.0,,,,
103.0,317.0,,,,
81.0,206.0,,,,
23.0,99.0,,,,
17.0,58.0,,,,
14.0,40.0,,,,
10.0,21.0,,,,
3.0,9.0,,,,
5.0,6.0,,,,
4.0,5.0,,,,
2.0,1.0,,,,
2.0,0.0,,,,
3.0,4.0,,,,
19.0,13.0,,,,
55.0,32.0,,,,
145.0,109.0,,,,
193.0,196.0,,,,
85.0,109.0,,,,
47.0,48.0,,,,
45.0,28.0,,,,
30.0,34.0,,,,
46.0,43.0,,,,
40.0,38.0,,,,
46.0,78.0,,,,
87.0,156.0,,,,
94.0,291.0,,,,
62.0,209.0,,,,
31.0,90.0,,,,
15.0,45.0,,,,
15.0,36.0,,,,
8.0,23.0,,,,
4.0,13.0,,,,
3.0,4.0,,,,
1.0,0.0,,,,
3.0,1.0,,,,
1.0,3.0,,,,
3.0,4.0,,,,
14.0,11.0,,,,
28.0,28.0,,,,
96.0,74.0,,,,
158.0,138.0,,,,
66.0,98.0,,,,
42.0,46.0,,,,
30.0,38.0,,,,
22.0,32.0,,,,
32.0,35.0,,,,
39.0,41.0,,,,
38.0,68.0,,,,
61.0,163.0,,,,
73.0,237.0,,,,
39.0,148.0,,,,
15.0,47.0,,,,
16.0,25.0,,,,
8.0,17.0,,,,
3.0,10.0,,,,
9.0,12.0,,,,
5.0,13.0,,,,
2.0,1.0,,,,
2.0,1.0,,,,
2.0,4.0,,,,
4.0,2.0,,,,
3.0,2.0,,,,
4.0,3.0,,,,
9.0,6.0,,,,
15.0,15.0,,,,
23.0,14.0,,,,
21.0,23.0,,,,
31.0,30.0,,,,
45.0,40.0,,,,
37.0,43.0,,,,
44.0,51.0,,,,
56.0,45.0,,,,
28.0,38.0,,,,
17.0,22.0,,,,
10.0,17.0,,,,
7.0,16.0,,,,
4.0,8.0,,,,
6.0,6.0,,,,
6.0,13.0,,,,
3.0,13.0,,,,
5.0,6.0,,,,
5.0,7.0,,,,
2.0,1.0,,,,
0.0,0.0,,,,
2.0,3.0,,,,
3.0,1.0,,,,
1.0,3.0,,,,
10.0,8.0,,,,
14.0,10.0,,,,
9.0,19.0,,,,
22.0,24.0,,,,
49.0,42.0,,,,
41.0,37.0,,,,
66.0,49.0,,,,
64.0,57.0,,,,
64.0,61.0,,,,
37.0,34.0,,,,
15.0,20.0,,,,
19.0,22.0,,,,
8.0,14.0,,,,
4.0,7.0,,,,
11.0,6.0,,,,
2.0,7.0,,,,
2.0,4.0,,,,
0.0,5.0,,,,
0.0,0.0,,,,
1.0,0.0,,,,
0.0,1.0,,,,
3.0,5.0,,,,
15.0,13.0,,,,
47.0,44.0,,,,
114.0,105.0,,,,
197.0,166.0,,,,
91.0,116.0,,,,
26.0,42.0,,,,
23.0,27.0,,,,
29.0,35.0,,,,
25.0,22.0,,,,
26.0,42.0,,,,
34.0,62.0,,,,
57.0,163.0,,,,
81.0,319.0,,,,
62.0,188.0,,,,
28.0,75.0,,,,
15.0,36.0,,,,
10.0,29.0,,,,
4.0,17.0,,,,
5.0,5.0,,,,
1.0,2.0,,,,
1.0,1.0,,,,
0.0,2.0,,,,
2.0,2.0,,,,
5.0,7.0,,,,
20.0,12.0,,,,
55.0,43.0,,,,
141.0,113.0,,,,
209.0,182.0,,,,
106.0,108.0,,,,
44.0,63.0,,,,
29.0,27.0,,,,
30.0,25.0,,,,
35.0,36.0,,,,
15.0,33.0,,,,
48.0,70.0,,,,
66.0,151.0,,,,
69.0,331.0,,,,
85.0,195.0,,,,
37.0,111.0,,,,
27.0,40.0,,,,
13.0,22.0,,,,
10.0,13.0,,,,
3.0,5.0,,,,
0.0,5.0,,,,
1.0,2.0,,,,
2.0,1.0,,,,
1.0,2.0,,,,
3.0,4.0,,,,
22.0,10.0,,,,
50.0,42.0,,,,
147.0,127.0,,,,
226.0,166.0,,,,
102.0,138.0,,,,
41.0,54.0,,,,
32.0,22.0,,,,
29.0,31.0,,,,
24.0,45.0,,,,
40.0,60.0,,,,
39.0,76.0,,,,
63.0,156.0,,,,
89.0,330.0,,,,
85.0,195.0,,,,
33.0,97.0,,,,
13.0,49.0,,,,
13.0,36.0,,,,
9.0,12.0,,,,
4.0,13.0,,,,
0.0,7.0,,,,
4.0,0.0,,,,
2.0,1.0,,,,
2.0,1.0,,,,
1.0,2.0,,,,
18.0,18.0,,,,
51.0,46.0,,,,
147.0,106.0,,,,
194.0,179.0,,,,
92.0,112.0,,,,
52.0,45.0,,,,
28.0,30.0,,,,
20.0,24.0,,,,
26.0,38.0,,,,
41.0,44.0,,,,
45.0,65.0,,,,
64.0,174.0,,,,
105.0,301.0,,,,
61.0,178.0,,,,
36.0,68.0,,,,
13.0,39.0,,,,
13.0,31.0,,,,
9.0,20.0,,,,
8.0,8.0,,,,
5.0,4.0,,,,
3.0,7.0,,,,
2.0,1.0,,,,
0.0,4.0,,,,
2.0,4.0,,,,
14.0,13.0,,,,
39.0,23.0,,,,
106.0,85.0,,,,
164.0,134.0,,,,
78.0,76.0,,,,
38.0,49.0,,,,
24.0,32.0,,,,
27.0,28.0,,,,
18.0,34.0,,,,
20.0,42.0,,,,
31.0,49.0,,,,
46.0,143.0,,,,
68.0,228.0,,,,
49.0,103.0,,,,
20.0,50.0,,,,
9.0,4.0,,,,
14.0,14.0,,,,
12.0,7.0,,,,
11.0,8.0,,,,
5.0,3.0,,,,
3.0,3.0,,,,
4.0,2.0,,,,
0.0,1.0,,,,
2.0,2.0,,,,
5.0,3.0,,,,
6.0,4.0,,,,
11.0,9.0,,,,
14.0,26.0,,,,
19.0,19.0,,,,
24.0,20.0,,,,
46.0,37.0,,,,
48.0,31.0,,,,
41.0,37.0,,,,
39.0,52.0,,,,
35.0,32.0,,,,
25.0,32.0,,,,
28.0,25.0,,,,
19.0,14.0,,,,
13.0,17.0,,,,
6.0,15.0,,,,
5.0,9.0,,,,
2.0,0.0,,,,
6.0,7.0,,,,
0.0,3.0,,,,
1.0,1.0,,,,
8.0,2.0,,,,
1.0,0.0,,,,
2.0,1.0,,,,
4.0,1.0,,,,
2.0,2.0,,,,
4.0,3.0,,,,
11.0,7.0,,,,
16.0,11.0,,,,
27.0,16.0,,,,
26.0,17.0,,,,
23.0,21.0,,,,
27.0,25.0,,,,
25.0,21.0,,,,
14.0,16.0,,,,
16.0,16.0,,,,
12.0,18.0,,,,
8.0,14.0,,,,
10.0,9.0,,,,
3.0,5.0,,,,
4.0,6.0,,,,
2.0,3.0,,,,
0.0,5.0,,,,
1.0,0.0,,,,
1.0,1.0,,,,
1.0,0.0,,,,
1.0,2.0,,,,
2.0,4.0,,,,
14.0,6.0,,,,
50.0,33.0,,,,
97.0,80.0,,,,
153.0,125.0,,,,
73.0,96.0,,,,
16.0,29.0,,,,
14.0,20.0,,,,
17.0,14.0,,,,
8.0,24.0,,,,
15.0,19.0,,,,
22.0,47.0,,,,
33.0,116.0,,,,
61.0,226.0,,,,
48.0,153.0,,,,
17.0,54.0,,,,
16.0,21.0,,,,
4.0,16.0,,,,
3.0,11.0,,,,
1.0,3.0,,,,
0.0,2.0,,,,
1.0,1.0,,,,
0.0,3.0,,,,
2.0,0.0,,,,
4.0,4.0,,,,
14.0,9.0,,,,
38.0,27.0,,,,
75.0,57.0,,,,
100.0,75.0,,,,
57.0,65.0,,,,
16.0,30.0,,,,
10.0,13.0,,,,
8.0,15.0,,,,
10.0,12.0,,,,
9.0,17.0,,,,
28.0,17.0,,,,
30.0,107.0,,,,
55.0,189.0,,,,
46.0,111.0,,,,
10.0,41.0,,,,
19.0,18.0,,,,
10.0,14.0,,,,
5.0,9.0,,,,
3.0,1.0,,,,
3.0,4.0,,,,
1.0,3.0,,,,
0.0,0.0,,,,
1.0,3.0,,,,
2.0,6.0,,,,
18.0,14.0,,,,
47.0,40.0,,,,
111.0,93.0,,,,
153.0,129.0,,,,
69.0,94.0,,,,
41.0,52.0,,,,
34.0,26.0,,,,
19.0,39.0,,,,
25.0,28.0,,,,
32.0,49.0,,,,
46.0,70.0,,,,
52.0,149.0,,,,
76.0,244.0,,,,
50.0,116.0,,,,
22.0,74.0,,,,
16.0,29.0,,,,
8.0,12.0,,,,
7.0,10.0,,,,
9.0,7.0,,,,
3.0,6.0,,,,
0.0,1.0,,,,
3.0,0.0,,,,
4.0,0.0,,,,
2.0,2.0,,,,
15.0,13.0,,,,
35.0,32.0,,,,
67.0,61.0,,,,
122.0,117.0,,,,
73.0,67.0,,,,
28.0,38.0,,,,
27.0,19.0,,,,
19.0,29.0,,,,
21.0,34.0,,,,
31.0,38.0,,,,
37.0,71.0,,,,
60.0,144.0,,,,
73.0,192.0,,,,
47.0,82.0,,,,
17.0,31.0,,,,
10.0,25.0,,,,
11.0,7.0,,,,
6.0,8.0,,,,
6.0,2.0,,,,
4.0,8.0,,,,
0.0,0.0,,,,
0.0,0.0,,,,
1.0,2.0,,,,
4.0,2.0,,,,
12.0,8.0,,,,
38.0,16.0,,,,
49.0,53.0,,,,
61.0,59.0,,,,
36.0,45.0,,,,
22.0,27.0,,,,
13.0,19.0,,,,
14.0,22.0,,,,
20.0,43.0,,,,
36.0,53.0,,,,
42.0,54.0,,,,
41.0,89.0,,,,
31.0,78.0,,,,
23.0,40.0,,,,
12.0,23.0,,,,
5.0,16.0,,,,
7.0,10.0,,,,
9.0,8.0,,,,
2.0,2.0,,,,
3.0,1.0,,,,
3.0,0.0,,,,
2.0,1.0,,,,
1.0,0.0,,,,
1.0,1.0,,,,
4.0,1.0,,,,
4.0,3.0,,,,
6.0,4.0,,,,
12.0,13.0,,,,
13.0,16.0,,,,
16.0,12.0,,,,
24.0,30.0,,,,
29.0,30.0,,,,
30.0,45.0,,,,
48.0,39.0,,,,
35.0,30.0,,,,
16.0,12.0,,,,
27.0,14.0,,,,
6.0,15.0,,,,
5.0,7.0,,,,
3.0,5.0,,,,
1.0,5.0,,,,
1.0,4.0,,,,
2.0,6.0,,,,
2.0,3.0,,,,
1.0,1.0,,,,
1.0,0.0,,,,
0.0,0.0,,,,
2.0,2.0,,,,
2.0,0.0,,,,
3.0,1.0,,,,
5.0,1.0,,,,
10.0,11.0,,,,
11.0,8.0,,,,
12.0,11.0,,,,
17.0,13.0,,,,
12.0,12.0,,,,
14.0,18.0,,,,
16.0,11.0,,,,
10.0,8.0,,,,
6.0,4.0,,,,
2.0,1.0,,,,
3.0,3.0,,,,
2.0,2.0,,,,
0.0,0.0,,,,
1.0,3.0,,,,
0.0,1.0,,,,
2.0,0.0,,,,
0.0,2.0,,,,
0.0,0.0,,,,
0.0,0.0,,,,
0.0,0.0,,,,
0.0,0.0,,,,
0.0,1.0,,,,
0.0,0.0,,,,
1.0,1.0,,,,
0.0,1.0,,,,
0.0,1.0,,,,
3.0,1.0,,,,
1.0,2.0,,,,
3.0,2.0,,,,
0.0,0.0,,,,
2.0,4.0,,,,
1.0,2.0,,,,
1.0,1.0,,,,
0.0,0.0,,,,
1.0,4.0,,,,
2.0,4.0,,,,
3.0,0.0,,,,
1.0,0.0,,,,
0.0,1.0,,,,
1.0,1.0,,,,
0.0,2.0,,,,
0.0,0.0,,,,
0.0,0.0,,,,
0.0,0.0,,,,
4.0,4.0,,,,
6.0,6.0,,,,
5.0,7.0,,,,
9.0,15.0,,,,
23.0,18.0,,,,
12.0,26.0,,,,
14.0,20.0,,,,
13.0,13.0,,,,
11.0,11.0,,,,
12.0,24.0,,,,
18.0,20.0,,,,
23.0,27.0,,,,
28.0,39.0,,,,
15.0,48.0,,,,
5.0,19.0,,,,
6.0,16.0,,,,
12.0,7.0,,,,
3.0,2.0,,,,
1.0,3.0,,,,
4.0,3.0,,,,
3.0,1.0,,,,
2.0,0.0,,,,
0.0,0.0,,,,
1.0,0.0,,,,
3.0,1.0,,,,
10.0,7.0,,,,
25.0,17.0,,,,
31.0,27.0,,,,
60.0,58.0,,,,
28.0,35.0,,,,
15.0,18.0,,,,
20.0,21.0,,,,
25.0,16.0,,,,
22.0,28.0,,,,
20.0,25.0,,,,
22.0,51.0,,,,
47.0,86.0,,,,
28.0,83.0,,,,
23.0,39.0,,,,
15.0,19.0,,,,
3.0,24.0,,,,
6.0,15.0,,,,
6.0,4.0,,,,
3.0,4.0,,,,
1.0,1.0,,,,
0.0,0.0,,,,
1.0,1.0,,,,
1.0,1.0,,,,
4.0,4.0,,,,
11.0,10.0,,,,
21.0,22.0,,,,
44.0,39.0,,,,
65.0,52.0,,,,
48.0,35.0,,,,
18.0,19.0,,,,
13.0,18.0,,,,
15.0,22.0,,,,
12.0,16.0,,,,
9.0,21.0,,,,
23.0,39.0,,,,
30.0,71.0,,,,
42.0,91.0,,,,
15.0,36.0,,,,
16.0,35.0,,,,
8.0,10.0,,,,
6.0,9.0,,,,
6.0,8.0,,,,
2.0,1.0,,,,
3.0,8.0,,,,
1.0,1.0,,,,
1.0,1.0,,,,
1.0,1.0,,,,
2.0,3.0,,,,
6.0,9.0,,,,
24.0,11.0,,,,
33.0,23.0,,,,
36.0,34.0,,,,
17.0,22.0,,,,
14.0,13.0,,,,
5.0,6.0,,,,
6.0,9.0,,,,
6.0,14.0,,,,
16.0,19.0,,,,
14.0,26.0,,,,
23.0,37.0,,,,
15.0,51.0,,,,
15.0,14.0,,,,
7.0,17.0,,,,
5.0,5.0,,,,
3.0,4.0,,,,
3.0,3.0,,,,
1.0,3.0,,,,
1.0,2.0,,,,
1.0,1.0,,,,
1.0,0.0,,,,
1.0,1.0,,,,
2.0,1.0,,,,
2.0,3.0,,,,
2.0,7.0,,,,
9.0,8.0,,,,
17.0,12.0,,,,
16.0,17.0,,,,
29.0,31.0,,,,
18.0,30.0,,,,
40.0,38.0,,,,
36.0,40.0,,,,
43.0,32.0,,,,
26.0,43.0,,,,
41.0,48.0,,,,
12.0,15.0,,,,
17.0,9.0,,,,
8.0,5.0,,,,
5.0,21.0,,,,
4.0,10.0,,,,
9.0,3.0,,,,
3.0,5.0,,,,
3.0,9.0,,,,
4.0,1.0,,,,
0.0,2.0,,,,
2.0,0.0,,,,
3.0,2.0,,,,
2.0,1.0,,,,
0.0,6.0,,,,
7.0,3.0,,,,
13.0,9.0,,,,
23.0,7.0,,,,
27.0,20.0,,,,
41.0,24.0,,,,
41.0,45.0,,,,
54.0,39.0,,,,
54.0,36.0,,,,
38.0,31.0,,,,
32.0,25.0,,,,
12.0,21.0,,,,
3.0,17.0,,,,
9.0,12.0,,,,
6.0,8.0,,,,
3.0,10.0,,,,
7.0,6.0,,,,
7.0,9.0,,,,
14.0,14.0,,,,
2.0,14.0,,,,
4.0,4.0,,,,
2.0,0.0,,,,
0.0,0.0,,,,
1.0,1.0,,,,
2.0,4.0,,,,
6.0,3.0,,,,
6.0,5.0,,,,
11.0,10.0,,,,
19.0,29.0,,,,
26.0,27.0,,,,
24.0,26.0,,,,
38.0,57.0,,,,
46.0,49.0,,,,
34.0,51.0,,,,
26.0,36.0,,,,
4.0,11.0,,,,
7.0,5.0,,,,
6.0,11.0,,,,
5.0,8.0,,,,
7.0,6.0,,,,
1.0,8.0,,,,
2.0,2.0,,,,
1.0,1.0,,,,
0.0,1.0,,,,
1.0,0.0,,,,
1.0,0.0,,,,
4.0,6.0,,,,
21.0,14.0,,,,
60.0,34.0,,,,
130.0,120.0,,,,
222.0,187.0,,,,
91.0,98.0,,,,
22.0,34.0,,,,
20.0,31.0,,,,
37.0,31.0,,,,
26.0,27.0,,,,
22.0,29.0,,,,
27.0,57.0,,,,
59.0,171.0,,,,
101.0,386.0,,,,
57.0,183.0,,,,
28.0,74.0,,,,
10.0,22.0,,,,
11.0,22.0,,,,
5.0,9.0,,,,
3.0,2.0,,,,
3.0,4.0,,,,
1.0,1.0,,,,
1.0,1.0,,,,
1.0,1.0,,,,
3.0,3.0,,,,
17.0,17.0,,,,
68.0,48.0,,,,
163.0,128.0,,,,
233.0,173.0,,,,
128.0,122.0,,,,
45.0,42.0,,,,
23.0,36.0,,,,
36.0,25.0,,,,
38.0,36.0,,,,
36.0,42.0,,,,
51.0,64.0,,,,
76.0,189.0,,,,
98.0,387.0,,,,
75.0,187.0,,,,
23.0,76.0,,,,
19.0,45.0,,,,
12.0,20.0,,,,
7.0,11.0,,,,
8.0,4.0,,,,
2.0,4.0,,,,
4.0,1.0,,,,
2.0,0.0,,,,
2.0,1.0,,,,
5.0,2.0,,,,
21.0,12.0,,,,
53.0,38.0,,,,
128.0,123.0,,,,
213.0,175.0,,,,
116.0,119.0,,,,
40.0,38.0,,,,
21.0,23.0,,,,
28.0,30.0,,,,
29.0,26.0,,,,
26.0,36.0,,,,
27.0,45.0,,,,
58.0,152.0,,,,
108.0,393.0,,,,
83.0,181.0,,,,
35.0,73.0,,,,
12.0,41.0,,,,
8.0,21.0,,,,
9.0,8.0,,,,
3.0,3.0,,,,
5.0,5.0,,,,
3.0,1.0,,,,
2.0,1.0,,,,
1.0,1.0,,,,
4.0,6.0,,,,
13.0,10.0,,,,
39.0,27.0,,,,
103.0,83.0,,,,
175.0,152.0,,,,
72.0,87.0,,,,
28.0,19.0,,,,
11.0,14.0,,,,
18.0,16.0,,,,
14.0,12.0,,,,
20.0,20.0,,,,
28.0,49.0,,,,
40.0,138.0,,,,
73.0,238.0,,,,
42.0,146.0,,,,
20.0,46.0,,,,
11.0,21.0,,,,
10.0,12.0,,,,
10.0,8.0,,,,
7.0,5.0,,,,
9.0,2.0,,,,
2.0,3.0,,,,
1.0,4.0,,,,
1.0,1.0,,,,
2.0,1.0,,,,
2.0,1.0,,,,
8.0,3.0,,,,
6.0,7.0,,,,
12.0,27.0,,,,
19.0,19.0,,,,
15.0,14.0,,,,
22.0,14.0,,,,
25.0,13.0,,,,
27.0,26.0,,,,
34.0,23.0,,,,
30.0,30.0,,,,
25.0,44.0,,,,
15.0,16.0,,,,
24.0,15.0,,,,
12.0,16.0,,,,
6.0,16.0,,,,
6.0,6.0,,,,
2.0,4.0,,,,
8.0,11.0,,,,
3.0,5.0,,,,
1.0,7.0,,,,
2.0,3.0,,,,
1.0,0.0,,,,
2.0,1.0,,,,
1.0,3.0,,,,
2.0,0.0,,,,
4.0,2.0,,,,
7.0,10.0,,,,
10.0,9.0,,,,
18.0,16.0,,,,
38.0,22.0,,,,
25.0,19.0,,,,
22.0,32.0,,,,
19.0,21.0,,,,
18.0,20.0,,,,
18.0,13.0,,,,
8.0,11.0,,,,
9.0,10.0,,,,
6.0,8.0,,,,
2.0,3.0,,,,
3.0,1.0,,,,
2.0,3.0,,,,
3.0,5.0,,,,
0.0,0.0,,,,
3.0,1.0,,,,
0.0,1.0,,,,
0.0,0.0,,,,
2.0,7.0,,,,
19.0,17.0,,,,
67.0,52.0,,,,
145.0,155.0,,,,
227.0,192.0,,,,
124.0,121.0,,,,
43.0,41.0,,,,
39.0,26.0,,,,
26.0,26.0,,,,
25.0,32.0,,,,
31.0,48.0,,,,
39.0,57.0,,,,
70.0,191.0,,,,
106.0,391.0,,,,
106.0,234.0,,,,
38.0,80.0,,,,
21.0,27.0,,,,
15.0,35.0,,,,
7.0,8.0,,,,
4.0,10.0,,,,
0.0,4.0,,,,
1.0,1.0,,,,
0.0,1.0,,,,
2.0,0.0,,,,
3.0,2.0,,,,
19.0,12.0,,,,
67.0,48.0,,,,
136.0,115.0,,,,
191.0,157.0,,,,
91.0,88.0,,,,
30.0,41.0,,,,
24.0,19.0,,,,
15.0,26.0,,,,
9.0,15.0,,,,
21.0,15.0,,,,
31.0,44.0,,,,
47.0,125.0,,,,
73.0,331.0,,,,
46.0,177.0,,,,
28.0,58.0,,,,
20.0,31.0,,,,
7.0,15.0,,,,
13.0,14.0,,,,
1.0,1.0,,,,
1.0,6.0,,,,
1.0,0.0,,,,
1.0,1.0,,,,
2.0,1.0,,,,
4.0,2.0,,,,
18.0,14.0,,,,
63.0,32.0,,,,
155.0,115.0,,,,
218.0,168.0,,,,
93.0,98.0,,,,
36.0,48.0,,,,
21.0,16.0,,,,
17.0,24.0,,,,
22.0,25.0,,,,
23.0,35.0,,,,
30.0,50.0,,,,
62.0,142.0,,,,
96.0,330.0,,,,
74.0,189.0,,,,
33.0,71.0,,,,
15.0,46.0,,,,
17.0,16.0,,,,
4.0,7.0,,,,
2.0,6.0,,,,
0.0,4.0,,,,
0.0,2.0,,,,
1.0,1.0,,,,
1.0,0.0,,,,
5.0,1.0,,,,
17.0,8.0,,,,
33.0,29.0,,,,
99.0,81.0,,,,
132.0,97.0,,,,
62.0,83.0,,,,
18.0,17.0,,,,
9.0,14.0,,,,
7.0,10.0,,,,
13.0,11.0,,,,
20.0,15.0,,,,
25.0,44.0,,,,
50.0,110.0,,,,
48.0,233.0,,,,
67.0,153.0,,,,
31.0,84.0,,,,
12.0,43.0,,,,
5.0,13.0,,,,
9.0,17.0,,,,
6.0,16.0,,,,
6.0,5.0,,,,
1.0,3.0,,,,
1.0,2.0,,,,
6.0,4.0,,,,
1.0,2.0,,,,
10.0,13.0,,,,
44.0,31.0,,,,
107.0,99.0,,,,
165.0,160.0,,,,
93.0,87.0,,,,
34.0,45.0,,,,
30.0,30.0,,,,
19.0,16.0,,,,
25.0,42.0,,,,
27.0,40.0,,,,
29.0,73.0,,,,
56.0,150.0,,,,
71.0,264.0,,,,
56.0,143.0,,,,
21.0,42.0,,,,
13.0,24.0,,,,
3.0,11.0,,,,
8.0,8.0,,,,
7.0,13.0,,,,
4.0,2.0,,,,
4.0,2.0,,,,
1.0,1.0,,,,
0.0,1.0,,,,
3.0,1.0,,,,
2.0,0.0,,,,
2.0,4.0,,,,
12.0,19.0,,,,
26.0,26.0,,,,
26.0,30.0,,,,
25.0,40.0,,,,
54.0,36.0,,,,
25.0,51.0,,,,
53.0,55.0,,,,
55.0,44.0,,,,
76.0,61.0,,,,
65.0,47.0,,,,
34.0,35.0,,,,
17.0,20.0,,,,
18.0,9.0,,,,
6.0,8.0,,,,
7.0,14.0,,,,
8.0,13.0,,,,
7.0,9.0,,,,
3.0,8.0,,,,
3.0,3.0,,,,
3.0,0.0,,,,
1.0,1.0,,,,
2.0,1.0,,,,
2.0,1.0,,,,
6.0,5.0,,,,
12.0,8.0,,,,
19.0,22.0,,,,
33.0,41.0,,,,
48.0,40.0,,,,
81.0,72.0,,,,
70.0,77.0,,,,
129.0,109.0,,,,
143.0,98.0,,,,
101.0,99.0,,,,
75.0,59.0,,,,
33.0,35.0,,,,
25.0,17.0,,,,
17.0,11.0,,,,
10.0,11.0,,,,
7.0,11.0,,,,
8.0,4.0,,,,
4.0,11.0,,,,
5.0,2.0,,,,
1.0,3.0,,,,
0.0,0.0,,,,
0.0,0.0,,,,
3.0,4.0,,,,
10.0,11.0,,,,
26.0,28.0,,,,
55.0,67.0,,,,
128.0,110.0,,,,
74.0,99.0,,,,
54.0,30.0,,,,
62.0,46.0,,,,
54.0,38.0,,,,
55.0,74.0,,,,
96.0,83.0,,,,
79.0,64.0,,,,
69.0,165.0,,,,
58.0,213.0,,,,
44.0,144.0,,,,
20.0,54.0,,,,
18.0,30.0,,,,
8.0,14.0,,,,
1.0,6.0,,,,
7.0,8.0,,,,
1.0,2.0,,,,
0.0,1.0,,,,
0.0,0.0,,,,
3.0,0.0,,,,
4.0,6.0,,,,
17.0,11.0,,,,
58.0,50.0,,,,
157.0,130.0,,,,
210.0,203.0,,,,
117.0,127.0,,,,
39.0,42.0,,,,
25.0,28.0,,,,
35.0,40.0,,,,
34.0,30.0,,,,
22.0,42.0,,,,
53.0,65.0,,,,
60.0,162.0,,,,
88.0,374.0,,,,
79.0,219.0,,,,
28.0,101.0,,,,
20.0,31.0,,,,
19.0,19.0,,,,
10.0,8.0,,,,
7.0,5.0,,,,
3.0,4.0,,,,
0.0,2.0,,,,
0.0,1.0,,,,
0.0,2.0,,,,
4.0,7.0,,,,
15.0,16.0,,,,
60.0,44.0,,,,
138.0,117.0,,,,
187.0,163.0,,,,
101.0,113.0,,,,
42.0,42.0,,,,
17.0,26.0,,,,
31.0,27.0,,,,
14.0,28.0,,,,
32.0,34.0,,,,
25.0,46.0,,,,
40.0,126.0,,,,
76.0,295.0,,,,
58.0,184.0,,,,
28.0,67.0,,,,
15.0,33.0,,,,
11.0,13.0,,,,
9.0,6.0,,,,
4.0,7.0,,,,
2.0,4.0,,,,
0.0,1.0,,,,
0.0,0.0,,,,
3.0,0.0,,,,
3.0,6.0,,,,
17.0,10.0,,,,
51.0,47.0,,,,
119.0,97.0,,,,
208.0,181.0,,,,
95.0,106.0,,,,
36.0,44.0,,,,
26.0,27.0,,,,
19.0,26.0,,,,
22.0,24.0,,,,
17.0,26.0,,,,
22.0,38.0,,,,
41.0,126.0,,,,
79.0,294.0,,,,
68.0,184.0,,,,
29.0,52.0,,,,
10.0,33.0,,,,
11.0,34.0,,,,
12.0,9.0,,,,
2.0,8.0,,,,
4.0,3.0,,,,
1.0,3.0,,,,
1.0,1.0,,,,
1.0,1.0,,,,
1.0,5.0,,,,
13.0,13.0,,,,
51.0,37.0,,,,
124.0,90.0,,,,
175.0,168.0,,,,
83.0,97.0,,,,
39.0,51.0,,,,
20.0,28.0,,,,
23.0,34.0,,,,
28.0,32.0,,,,
28.0,42.0,,,,
29.0,61.0,,,,
49.0,150.0,,,,
93.0,288.0,,,,
56.0,149.0,,,,
22.0,50.0,,,,
11.0,23.0,,,,
18.0,15.0,,,,
7.0,16.0,,,,
11.0,6.0,,,,
7.0,7.0,,,,
2.0,4.0,,,,
2.0,4.0,,,,
0.0,1.0,,,,
2.0,1.0,,,,
4.0,4.0,,,,
4.0,6.0,,,,
6.0,14.0,,,,
27.0,21.0,,,,
37.0,20.0,,,,
41.0,31.0,,,,
45.0,41.0,,,,
37.0,40.0,,,,
41.0,66.0,,,,
25.0,93.0,,,,
41.0,58.0,,,,
33.0,34.0,,,,
18.0,26.0,,,,
14.0,15.0,,,,
10.0,6.0,,,,
6.0,4.0,,,,
8.0,7.0,,,,
8.0,11.0,,,,
4.0,8.0,,,,
6.0,5.0,,,,
5.0,1.0,,,,
3.0,1.0,,,,
1.0,3.0,,,,
2.0,3.0,,,,
0.0,2.0,,,,
1.0,3.0,,,,
10.0,2.0,,,,
10.0,3.0,,,,
8.0,10.0,,,,
18.0,7.0,,,,
14.0,5.0,,,,
14.0,21.0,,,,
24.0,27.0,,,,
24.0,26.0,,,,
